RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,22.95,41.94,0.0,32.52
OTHER,50.0,60.0,0.0,55.56
NATIVE-AM,25.0,0.0,0.0,20.0
HISP-LT,20.0,26.67,0.0,23.33
ASIA-PI,33.33,0.0,0.0,33.33
WHITE,64.3,64.68,0.0,64.5
BLACK,55.22,48.91,0.0,51.57
TOTAL,60.31,61.65,0.0,61.02
