,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.58,32.28,0.0
1,OTHER,42.86,58.82,100.0
2,NATIVE AMERICAN,40.0,100.0,0.0
3,LATINO,30.43,32.43,100.0
4,ASIAN-PACIFIC,11.11,34.48,0.0
5,WHITE,55.15,56.79,33.33
6,BLACK,49.25,71.83,0.0
