,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.11,47.0,0.0
1,OTHER,55.56,71.43,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,45.45,33.33,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,67.15,67.73,100.0
6,BLACK,49.69,61.61,0.0
