RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,25.0,44.23,0.0,34.74
OTHER,11.11,50.0,0.0,29.41
NATIVE-AM,0.0,50.0,0.0,14.29
HISP-LT,30.77,46.15,0.0,37.04
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,38.71,40.0,0.0,39.47
BLACK,33.69,47.38,33.33,41.56
TOTAL,32.28,46.85,25.0,40.49
