,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,25.64,40.74,0.0
1,OTHER,50.0,0.0,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,66.67,50.0,0.0
4,ASIAN-PACIFIC,66.67,66.67,0.0
5,WHITE,62.82,63.09,0.0
6,BLACK,51.67,55.53,0.0
