PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SENIOR CENTER,0.0,172.0,151.0,0.0,21.0,10.0,0.0,4.0,4.0,0.0,24.0,22.0,0.0,23.0,18.0,5.0,4113.0,3807.0,0.0,439.0,276.0,9089.0
TOTAL,0.0,172.0,151.0,0.0,21.0,10.0,0.0,4.0,4.0,0.0,24.0,22.0,0.0,23.0,18.0,5.0,4113.0,3807.0,0.0,439.0,276.0,9089.0
