,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.15,47.62,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,33.33,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,62.01,62.15,100.0
6,BLACK,40.54,63.89,0.0
