,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,31.29,44.16,0.0
1,OTHER,33.33,42.86,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,21.43,45.0,0.0
4,ASIAN-PACIFIC,66.67,22.22,0.0
5,WHITE,58.67,57.55,0.0
6,BLACK,53.44,67.72,0.0
