RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,26.92,29.41,0.0,28.22
OTHER,33.33,42.31,0.0,38.64
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,29.82,31.82,0.0,30.82
ASIA-PI,45.45,37.5,0.0,40.74
WHITE,44.86,44.59,100.0,44.79
BLACK,35.18,49.25,50.0,44.38
TOTAL,37.18,44.34,60.0,41.45
