,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,29.11,36.76,0.0
1,OTHER,15.38,37.5,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,66.67,33.33,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,48.15,44.44,0.0
6,BLACK,32.94,43.34,100.0
