,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.18,50.65,0.0
1,OTHER,41.18,77.42,0.0
2,NATIVE AMERICAN,60.0,16.67,0.0
3,LATINO,35.87,54.88,0.0
4,ASIAN-PACIFIC,52.63,65.38,0.0
5,WHITE,60.56,63.55,100.0
6,BLACK,43.59,70.97,0.0
