,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,20.0,29.59,0.0
1,OTHER,42.86,66.67,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,28.0,32.14,0.0
4,ASIAN-PACIFIC,66.67,100.0,0.0
5,WHITE,72.49,68.94,100.0
6,BLACK,40.89,55.16,50.0
