,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.4,31.58,0.0
1,OTHER,50.0,0.0,0.0
2,NATIVE AMERICAN,0.0,66.67,0.0
3,LATINO,25.0,63.64,0.0
4,ASIAN-PACIFIC,0.0,66.67,0.0
5,WHITE,63.41,60.16,50.0
6,BLACK,9.09,57.14,0.0
