,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.99,49.16,0.0
1,OTHER,51.06,68.75,100.0
2,NATIVE AMERICAN,71.43,80.0,0.0
3,LATINO,57.39,57.82,0.0
4,ASIAN-PACIFIC,43.44,44.3,50.0
5,WHITE,65.74,66.29,60.0
6,BLACK,64.17,74.82,100.0
