,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,49.04,50.94,0.0
1,OTHER,61.11,70.0,0.0
2,NATIVE AMERICAN,50.0,75.0,0.0
3,LATINO,55.32,75.95,0.0
4,ASIAN-PACIFIC,61.36,56.82,0.0
5,WHITE,67.37,68.31,75.0
6,BLACK,64.37,72.45,0.0
