PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
NAHUNTA,0.0,92.0,107.0,0.0,8.0,6.0,0.0,2.0,1.0,0.0,7.0,6.0,0.0,2.0,1.0,1.0,1813.0,1602.0,0.0,80.0,50.0,3778.0
WAYNESVILLE,0.0,82.0,135.0,0.0,16.0,7.0,0.0,2.0,5.0,0.0,15.0,13.0,0.0,3.0,1.0,1.0,1718.0,1650.0,0.0,72.0,57.0,3777.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
TOTAL,0.0,174.0,242.0,0.0,24.0,13.0,0.0,4.0,6.0,0.0,22.0,19.0,0.0,5.0,2.0,2.0,3532.0,3253.0,0.0,152.0,107.0,7557.0
