RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,10.47,24.05,0.00,16.97
OTHER,7.690,11.11,0.00,8.700
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,44.44,40.00,0.00,41.38
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,32.91,28.42,0.00,30.41
BLACK,32.81,49.95,33.33,43.12
TOTAL,30.44,45.04,20.00,38.90
