,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.54,39.64,0.0
1,OTHER,40.0,47.06,0.0
2,NATIVE AMERICAN,33.33,33.33,0.0
3,LATINO,32.14,34.48,0.0
4,ASIAN-PACIFIC,28.57,18.18,0.0
5,WHITE,58.75,58.73,100.0
6,BLACK,45.34,54.13,0.0
