,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.27,27.46,0.0
1,OTHER,31.73,40.63,0.0
2,NATIVE AMERICAN,30.0,28.38,0.0
3,LATINO,27.85,32.53,0.0
4,ASIAN-PACIFIC,32.62,37.61,0.0
5,WHITE,54.51,53.89,29.41
6,BLACK,36.16,49.19,0.0
