PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
WEST,100,36.84,37.35,0,57.14,64.29,0,0,50,0,28.57,26.92,0,33.33,15.79,66.67,64.45,65.22,0,53.5,39.05,58.82
TOTAL,100.0,36.84,37.35,,57.14,64.29,,0.0,50.0,,28.57,26.92,,33.33,15.79,66.67,64.45,65.22,,53.5,38.99,58.81
