,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,51.22,51.89,0.0
1,OTHER,54.0,47.62,0.0
2,NATIVE AMERICAN,33.33,0.0,0.0
3,LATINO,48.08,54.55,100.0
4,ASIAN-PACIFIC,38.96,44.44,100.0
5,WHITE,63.45,65.33,100.0
6,BLACK,60.59,67.93,66.67
