,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.83,41.35,0.0
1,OTHER,53.33,68.75,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,32.56,38.18,0.0
4,ASIAN-PACIFIC,23.08,48.0,0.0
5,WHITE,55.7,53.32,100.0
6,BLACK,58.82,66.09,0.0
