PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
DOUGLAS,10.0,372.0,347.0,0.0,40.0,47.0,0.0,13.0,11.0,0.0,264.0,248.0,0.0,53.0,57.0,6.0,5225.0,4411.0,5.0,2991.0,2104.0,16204.0
AMBROSE,0.0,36.0,34.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,27.0,25.0,0.0,2.0,2.0,0.0,763.0,699.0,0.0,185.0,141.0,1919.0
BRIDGETOWN,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,103.0,118.0,0.0,36.0,32.0,302.0
BROXTON,0.0,28.0,59.0,0.0,9.0,4.0,0.0,1.0,1.0,0.0,28.0,27.0,0.0,5.0,2.0,0.0,890.0,790.0,0.0,259.0,183.0,2286.0
NICHOLLS,1.0,49.0,70.0,0.0,4.0,5.0,0.0,2.0,4.0,0.0,25.0,34.0,0.0,3.0,2.0,3.0,785.0,636.0,0.0,205.0,150.0,1978.0
WEST GREEN,0.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,436.0,415.0,0.0,15.0,17.0,919.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0
TOTAL,11.0,495.0,533.0,0.0,55.0,60.0,0.0,16.0,16.0,0.0,349.0,342.0,0.0,65.0,63.0,10.0,8204.0,7071.0,5.0,3691.0,2627.0,23613.0
