,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.67,40.0,0.0
1,OTHER,35.48,41.18,0.0
2,NATIVE AMERICAN,25.0,0.0,0.0
3,LATINO,28.74,46.51,0.0
4,ASIAN-PACIFIC,52.38,37.31,0.0
5,WHITE,49.26,48.43,0.0
6,BLACK,47.73,49.21,0.0
