,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.0,42.86,0.0
1,OTHER,75.0,66.67,0.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,0.0,50.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,58.04,52.89,0.0
6,BLACK,50.0,100.0,0.0
