,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,16.0,55.17,0.0
1,OTHER,0.0,80.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,100.0,0.0,0.0
4,ASIAN-PACIFIC,25.0,50.0,0.0
5,WHITE,69.66,67.08,0.0
6,BLACK,48.4,61.56,0.0
