,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.69,48.48,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,72.1,71.97,100.0
6,BLACK,51.52,74.39,0.0
