RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,50.18,50.65,0.0,50.41
OTHER,41.18,77.42,0.0,64.58
NATIVE-AM,60.0,16.67,0.0,36.36
HISP-LT,35.87,54.88,0.0,44.57
ASIA-PI,52.63,65.38,0.0,60.0
WHITE,60.56,63.55,100.0,62.18
BLACK,43.59,70.97,0.0,55.71
TOTAL,56.78,60.51,83.33,58.73
