,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.33,53.06,0.0
1,OTHER,60.0,66.67,0.0
2,NATIVE AMERICAN,66.67,0.0,0.0
3,LATINO,25.0,57.14,0.0
4,ASIAN-PACIFIC,0.0,33.33,0.0
5,WHITE,62.02,60.55,0.0
6,BLACK,38.81,58.05,0.0
