,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.62,28.57,0.0
1,OTHER,50.0,0.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,0.0,66.67,0.0
4,ASIAN-PACIFIC,50.0,33.33,0.0
5,WHITE,60.33,57.17,0.0
6,BLACK,36.84,51.52,0.0
