,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.0,60.0,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,28.57,0.0,0.0
4,ASIAN-PACIFIC,0.0,66.67,0.0
5,WHITE,74.51,76.95,0.0
6,BLACK,51.16,72.73,0.0
