,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,27.81,34.43,0.0
1,OTHER,33.67,35.89,50.0
2,NATIVE AMERICAN,33.75,27.47,50.0
3,LATINO,30.77,34.43,60.0
4,ASIAN-PACIFIC,35.28,39.82,40.0
5,WHITE,54.12,53.01,46.51
6,BLACK,42.06,53.53,17.39
