,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.94,35.21,0.0
1,OTHER,33.33,26.09,0.0
2,NATIVE AMERICAN,100.0,40.0,0.0
3,LATINO,23.08,26.67,0.0
4,ASIAN-PACIFIC,33.33,37.5,100.0
5,WHITE,47.83,45.22,0.0
6,BLACK,51.75,53.68,0.0
