,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.87,34.18,0.0
1,OTHER,32.61,62.07,0.0
2,NATIVE AMERICAN,0.0,66.67,0.0
3,LATINO,39.51,46.89,0.0
4,ASIAN-PACIFIC,30.56,35.59,0.0
5,WHITE,49.61,48.94,0.0
6,BLACK,51.19,64.63,0.0
