RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,11.11,12.96,0.0,12.04
OTHER,16.67,28.57,0.0,21.43
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,33.33,25.0,0.0,28.57
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,40.74,29.55,0.0,33.8
BLACK,33.87,47.66,14.29,41.46
TOTAL,32.09,44.37,13.64,38.81
