,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,49.25,50.82,0.0
1,OTHER,40.0,72.73,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,33.33,41.03,0.0
4,ASIAN-PACIFIC,43.75,72.73,0.0
5,WHITE,69.34,70.66,100.0
6,BLACK,68.97,74.65,100.0
