,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.98,53.02,0.0
1,OTHER,35.71,33.33,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,45.95,38.24,0.0
4,ASIAN-PACIFIC,37.5,75.0,0.0
5,WHITE,67.66,68.16,0.0
6,BLACK,55.97,63.64,0.0
