,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.19,36.23,0.0
1,OTHER,23.08,55.56,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,66.67,57.14,0.0
4,ASIAN-PACIFIC,30.77,42.86,0.0
5,WHITE,72.2,69.47,0.0
6,BLACK,69.27,78.16,100.0
