PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
102,39.25,19.05,31.13,19.12,0,40,33.33,0,50,0,0,20,33.33,0,70,14.29,50,43.87,43.96,0,48.83,33.33
103,45.41,50,44,12.63,0,50,100,0,0,0,0,25,0,0,0,100,0,50,57.14,0,50.67,44.16
104,45.55,23.08,32.57,22.52,0,40,33.33,0,60,0,0,20,0,0,0,33.33,0,53.25,56.63,16,50.62,43.12
105,52.52,0,29.03,24.24,0,66.67,0,0,0,0,0,100,50,0,53.85,71.43,0,38.46,64.29,0,62.76,47.84
106,34.84,11.11,28.57,20.83,0,22.22,20,0,0,0,0,0,0,0,0,33.33,0,38.69,41.18,0,40.13,28.93
107,59.62,0,42.86,37.11,0,50,27.27,0,0,0,0,28.57,85.71,0,50,50,0,62.52,70.72,0,61.5,51.42
108,55.74,0,35.71,26.47,0,50,33.33,0,0,0,0,66.67,0,0,33.33,0,0,49.18,42,0,68.2,57.14
109,43.04,0,40.79,26.04,0,40,10,0,33.33,0,0,16.67,14.29,0,33.33,40,0,51.31,47.85,0,48.7,38.86
111,43,33.33,26.76,14.67,0,52.94,33.33,0,0,0,0,25,42.86,0,50,33.33,100,52.68,54.48,14.29,47.17,37.41
112,38.78,0,30.88,18.89,0,37.5,66.67,0,100,0,0,33.33,0,0,71.43,50,0,42.63,41.63,0,48.45,33.89
114,42.87,50,29.41,27.54,0,0,11.11,0,0,0,0,100,0,0,0,0,0,38.18,39.53,33.33,52.45,40.00
115,36.23,33.33,23.81,18.42,0,33.33,50,0,0,0,0,0,0,0,0,0,0,36.94,43.82,0,41.86,34.78
201,45.28,10,23.17,18.6,100,66.67,25,0,0,0,0,0,100,0,0,0,0,38.89,39.13,25,53.84,43.36
202,44.55,9.09,30.15,19.73,0,28.12,17.65,0,0,50,0,37.04,22.22,0,40,22.22,20,49.51,55.09,25,51.57,39.78
203,44.91,0,40.91,3.57,0,0,50,0,0,0,0,0,0,0,0,0,0,85.71,0,36.36,53.06,41.87
204,51.82,42.86,35.85,34.29,0,47.06,25,0,0,0,0,37.5,33.33,0,63.64,44.44,75,59.44,53.77,0,54.12,43.86
207,42.21,8.7,30.13,15.38,0,11.11,16.67,0,0,0,0,33.33,50,0,50,0,0,36.25,40.5,13.33,52.34,38.68
208,43.73,10.53,28.57,23.6,0,62.5,50,0,33.33,0,0,35.29,27.27,0,25,0,100,47.79,43,6.67,52.58,39.97
210,48.53,16.67,32.61,29.76,0,46.15,30.77,0,0,0,0,56.52,28.57,0,46.15,62.5,0,45.27,49.6,11.11,54.64,47.89
301,66.09,0,56.19,44.23,0,58.82,22.22,0,0,0,0,36.84,72.73,0,41.67,44.44,50,70.73,69.3,0,66.8,53.89
302,37.07,5.88,19.1,7.89,0,50,75,0,33.33,0,0,14.29,80,0,50,0,0,59.44,65.45,10,39.56,28.16
303,67.76,50,51.52,50.77,0,66.67,66.67,0,0,0,0,22.22,50,0,28.57,33.33,50,70.06,72.83,0,58,46.15
304,62.59,100,52.94,52.38,0,0,0,0,0,100,0,100,0,0,0,0,0,65.06,63.92,0,76.92,53.33
305,78.74,0,81.25,52.38,0,100,33.33,0,0,0,0,50,100,0,100,100,0,79,82.35,0,84.62,54.55
306,48.87,10,36.49,24.64,0,54.55,42.42,0,0,66.67,0,33.9,25.64,0,28.57,48.15,0,48.2,46.11,33.33,63.05,50.49
307,59.58,50,36.62,41.57,0,53.85,25,0,0,100,0,43.75,42.86,0,33.33,33.33,50,65.89,68.26,0,46.63,41.54
308,43.71,0,25.93,32.08,0,42.86,16.67,0,0,0,0,54.55,18.18,0,0,50,0,48.47,43.54,25,52.59,48.31
309,62.05,22.22,53.03,34.48,0,58.14,36.36,0,100,100,0,41.67,37.5,100,34,57.58,0,43.85,47.2,60,73.65,66.63
310,55.24,17.65,47.9,31.03,0,37.21,64,0,25,25,100,29.73,35.29,0,43.24,40.74,100,41.76,42.86,60,71.26,64.94
401,61.79,25,48.78,35.4,0,64.71,40,0,0,0,0,25,29.41,0,30,25,0,42.86,55.26,37.5,69.82,62.93
402,37.87,10.53,21.33,12.68,0,27.27,11.76,0,0,33.33,0,15.09,25.64,0,35.29,30.77,0,19.12,25.96,21.74,52.53,40.59
404,51.75,25,38.94,16.54,0,35.29,50,0,0,0,0,50,36.36,0,46.15,0,0,46.73,51.16,22.22,61.25,52.48
405,61.4,5.88,48.33,31.19,0,43.9,57.14,0,66.67,100,0,50,48.15,0,45.95,26.32,0,45.73,48.55,25,71.35,61.95
406,62.69,83.33,46.67,35.29,0,41.94,52.38,0,0,50,0,56,29.63,0,51.85,54.55,0,49.04,57.28,20,71.21,63.72
501,52.41,11.11,31.02,17.34,0,33.33,53.85,0,0,0,100,34.38,26.67,0,33.33,28.57,0,48.17,53.42,15.38,63.06,50.78
502,53.15,13.04,36.12,26.1,0,36.84,27.27,0,33.33,0,0,31.82,33.33,0,45.45,42.86,0,39.64,44,14.29,63.29,52.98
503,51.09,5,31.8,25,0,42.86,26.67,0,0,50,0,25.93,20,0,40,42.86,0,46.75,48.58,26.67,63.2,48.54
504,42.89,0,23.65,24.5,0,52.94,30.77,0,0,0,0,36,29.41,0,25,7.14,50,41.95,46.86,25,54.09,39.19
506,45.79,0,33.33,4.17,0,50,100,0,0,0,0,0,0,0,0,0,0,60.71,48.98,0,50.25,43.75
507,44.62,33.33,38.3,19.23,0,41.67,43.75,0,50,100,0,23.53,35.29,0,20,0,0,45.34,41.48,25,58.54,42.08
509,57.5,16.67,37.21,35.04,0,39.13,35,0,0,0,0,38.46,37.5,0,70,33.33,0,48.09,51.4,66.67,68.39,57.01
601,45.58,7.69,25.4,19.57,100,27.03,26.09,0,0,0,100,51.22,32.35,0,35.71,37.5,33.33,41.09,43.46,33.33,59.33,47.47
603,52.59,6.25,31.52,26.11,0,38.89,61.11,0,50,0,0,30.77,54.55,0,33.33,100,100,61.02,62.79,12.5,56.31,40.26
604,49.75,0,34.88,25,0,62.5,10,0,0,0,0,31.58,42.11,0,66.67,40,0,47.37,45.35,25,62.82,51.92
605,48.59,11.11,32.87,24.6,0,46.67,27.78,0,50,0,0,42.11,42.86,0,29.41,20,33.33,48.16,52.47,10,57.71,48.46
607,57.92,28.57,40,28.35,0,22.22,45.45,0,0,0,0,30.77,44.44,0,33.33,100,0,35.71,65,25,68.24,56.38
608,58.1,0,30.14,32.61,0,72.73,42.86,0,0,0,0,62.5,37.5,0,62.5,50,0,60.17,60.96,0,73.08,55.86
701,64.69,100,56.07,40,0,53.33,41.67,0,100,0,0,56.25,44.44,0,40,53.33,50,71.19,69.14,0,60.46,52.17
702,53.87,20,41.8,27.2,0,50,53.85,0,50,33.33,0,47.37,46.15,0,40,61.54,100,57.41,58.27,0,60,38.89
703,47.41,15.38,31.39,25.65,100,51.61,41.18,0,50,25,0,40.35,39.29,100,30.3,25,50,51.42,53.85,20,55.45,40.98
705,55.54,0,40.99,29.45,0,23.08,42.86,0,0,50,0,31.82,21.43,0,35.71,37.5,100,63.46,62.94,50,54.16,47.74
706,60.37,25,42.93,36.76,0,52,68.75,0,100,50,0,48.84,27.59,0,35.14,31.03,50,63.66,64.38,0,70.41,56.75
707,44.69,50,31.21,29.03,0,54.17,10,0,100,66.67,0,41.38,30.43,0,40,25.93,100,47.16,46.68,0,53.2,43.12
708,63.92,0,41.67,31.82,0,100,50,0,0,0,0,100,0,0,0,50,0,72.27,66.67,0,72,47.37
709,63.48,0,40.74,35.14,0,25,66.67,0,0,0,0,40,33.33,0,0,20,0,66.13,68.06,0,80.23,67.27
801,55.25,33.33,46.67,30,0,0,0,0,0,0,0,12.5,0,0,0,0,0,67.08,52.83,0,73.91,52.08
801B,58.44,100,43.48,27.03,0,0,33.33,0,0,0,100,66.67,33.33,0,100,0,0,62.98,60.25,0,70,66.67
802,52.19,14.29,33.33,26.83,0,53.85,40,0,12.5,40,0,50,50,0,63.64,33.33,25,53.81,55.23,0,61.89,58.36
803,9.65,0,8.57,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3.03,11.63,0,31.58,30.00
804,53.29,16.67,36.75,21.6,0,36,28.57,0,50,0,0,42.86,23.53,0,57.14,8.33,50,50.13,57.51,20,67.21,56.12
804H,60.01,25,36.94,36.09,0,69.57,50,0,100,66.67,0,52.63,50,0,16.67,33.33,0,61.95,61.47,25,71.34,61.20
805,59.11,0,40,35,0,25,50,0,66.67,0,0,66.67,33.33,0,60,100,0,55.77,51.89,50,72.6,60.67
806,60.02,40,36.62,23.75,0,88.89,66.67,0,100,0,0,33.33,57.14,0,33.33,60,0,62.95,67.72,0,73.51,55.73
