,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.61,75.64,0.0
1,OTHER,61.9,36.36,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,100.0,64.71,0.0
4,ASIAN-PACIFIC,70.97,75.0,0.0
5,WHITE,75.46,79.79,0.0
6,BLACK,65.79,76.47,0.0
