,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,45.38,48.92,0.0
1,OTHER,54.9,49.28,0.0
2,NATIVE AMERICAN,100.0,66.67,0.0
3,LATINO,45.95,57.65,0.0
4,ASIAN-PACIFIC,32.47,40.91,0.0
5,WHITE,63.25,63.05,50.0
6,BLACK,51.3,65.64,50.0
