RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,38.60,44.68,0.00,40.95
OTHER,50.00,50.00,100.0,55.56
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,40.00,87.50,0.00,69.23
ASIA-PI,83.33,25.00,0.00,60.00
WHITE,68.05,68.85,0.00,68.40
BLACK,55.98,70.03,0.00,64.23
TOTAL,62.73,67.89,33.33,65.42
