,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.15,54.33,0.0
1,OTHER,37.04,66.67,0.0
2,NATIVE AMERICAN,20.0,0.0,0.0
3,LATINO,36.36,60.78,0.0
4,ASIAN-PACIFIC,41.67,41.67,0.0
5,WHITE,55.15,57.24,0.0
6,BLACK,54.83,65.26,50.0
