RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,35.48,45.00,100.0,39.81
OTHER,42.86,33.33,0.00,40.00
NATIVE-AM,66.67,0.00,0.00,50.00
HISP-LT,37.50,42.86,0.00,40.00
ASIA-PI,25.00,20.00,0.00,22.22
WHITE,63.16,64.51,0.00,63.85
BLACK,48.39,68.00,0.00,57.14
TOTAL,59.90,63.02,100.0,61.49
