,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,56.86,61.7,0.0
1,OTHER,78.57,52.63,0.0
2,NATIVE AMERICAN,33.33,50.0,0.0
3,LATINO,70.83,54.84,0.0
4,ASIAN-PACIFIC,66.67,59.26,0.0
5,WHITE,70.25,73.67,0.0
6,BLACK,70.26,76.17,0.0
