,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,36.59,45.95,0.0
1,OTHER,0.0,25.0,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,33.33,0.0,0.0
4,ASIAN-PACIFIC,100.0,100.0,0.0
5,WHITE,67.31,65.85,0.0
6,BLACK,66.67,36.36,0.0
