,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.77,47.37,0.0
1,OTHER,40.0,0.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,100.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,0.0,0.0
5,WHITE,100.0,66.67,0.0
6,BLACK,51.46,70.4,0.0
