,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.36,54.35,0.0
1,OTHER,58.62,63.64,100.0
2,NATIVE AMERICAN,100.0,40.0,0.0
3,LATINO,65.0,60.0,0.0
4,ASIAN-PACIFIC,59.26,57.14,0.0
5,WHITE,70.43,69.73,0.0
6,BLACK,68.75,74.25,100.0
