RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,46.96,55.12,0.0,51.3
OTHER,56.76,74.36,0.0,64.94
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,58.62,52.54,0.0,55.56
ASIA-PI,24.49,23.64,0.0,24.04
WHITE,66.12,69.05,0.0,67.65
BLACK,62.01,71.24,66.67,67.06
TOTAL,60.52,67.44,50.0,64.22
