,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.05,42.74,0.0
1,OTHER,50.0,66.67,100.0
2,NATIVE AMERICAN,0.0,50.0,0.0
3,LATINO,50.0,38.18,0.0
4,ASIAN-PACIFIC,50.0,58.06,0.0
5,WHITE,69.23,70.81,50.0
6,BLACK,41.25,49.1,100.0
