,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.59,47.12,0.0
1,OTHER,45.83,46.67,0.0
2,NATIVE AMERICAN,0.0,66.67,0.0
3,LATINO,51.43,44.12,0.0
4,ASIAN-PACIFIC,36.84,46.88,0.0
5,WHITE,59.34,64.06,100.0
6,BLACK,46.84,60.26,100.0
