,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.67,35.71,0.0
1,OTHER,0.0,80.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,50.0,71.43,0.0
4,ASIAN-PACIFIC,25.0,80.0,0.0
5,WHITE,73.65,74.42,0.0
6,BLACK,65.96,80.77,0.0
