,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,19.3,35.9,0.0
1,OTHER,0.0,50.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,25.0,22.22,0.0
4,ASIAN-PACIFIC,0.0,33.33,0.0
5,WHITE,45.59,43.83,0.0
6,BLACK,58.71,64.41,50.0
