,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,26.22,36.66,0.0
1,OTHER,50.0,52.17,0.0
2,NATIVE AMERICAN,33.33,0.0,0.0
3,LATINO,26.32,23.81,0.0
4,ASIAN-PACIFIC,33.33,30.77,0.0
5,WHITE,56.63,57.43,0.0
6,BLACK,37.8,54.48,0.0
