,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.78,33.96,0.0
1,OTHER,44.44,42.31,0.0
2,NATIVE AMERICAN,100.0,0.0,0.0
3,LATINO,39.29,32.26,0.0
4,ASIAN-PACIFIC,43.75,40.91,0.0
5,WHITE,60.26,60.45,0.0
6,BLACK,40.66,52.27,25.0
