,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.0,34.8,0.0
1,OTHER,24.07,45.59,100.0
2,NATIVE AMERICAN,50.0,50.0,0.0
3,LATINO,33.7,41.11,0.0
4,ASIAN-PACIFIC,39.13,37.21,0.0
5,WHITE,42.12,39.33,0.0
6,BLACK,44.28,56.76,0.0
