,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,18.18,27.78,0.0
1,OTHER,100.0,100.0,0.0
2,NATIVE AMERICAN,0.0,100.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,0.0,100.0,0.0
5,WHITE,51.61,48.19,100.0
6,BLACK,36.36,61.54,0.0
