,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.92,28.87,0.0
1,OTHER,28.57,37.5,0.0
2,NATIVE AMERICAN,33.33,0.0,0.0
3,LATINO,25.0,35.71,0.0
4,ASIAN-PACIFIC,33.33,42.86,0.0
5,WHITE,64.95,65.69,50.0
6,BLACK,56.52,69.59,0.0
