,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.35,36.84,0.0
1,OTHER,64.29,57.14,0.0
2,NATIVE AMERICAN,50.0,0.0,0.0
3,LATINO,26.92,28.57,0.0
4,ASIAN-PACIFIC,15.79,33.33,0.0
5,WHITE,65.22,64.45,66.67
6,BLACK,39.05,53.5,0.0
