,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.22,42.5,0.0
1,OTHER,100.0,25.0,0.0
2,NATIVE AMERICAN,0.0,0.0,0.0
3,LATINO,0.0,0.0,0.0
4,ASIAN-PACIFIC,50.0,0.0,0.0
5,WHITE,64.37,62.64,100.0
6,BLACK,45.3,64.91,0.0
