,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.54,39.76,0.0
1,OTHER,40.82,47.46,0.0
2,NATIVE AMERICAN,14.29,16.67,0.0
3,LATINO,31.74,35.19,50.0
4,ASIAN-PACIFIC,30.14,34.29,0.0
5,WHITE,66.35,66.46,42.86
6,BLACK,37.55,50.98,25.0
