PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
1B,2025.0,0.0,110.0,74.0,0.0,12.0,8.0,0.0,3.0,0.0,0.0,27.0,15.0,0.0,13.0,14.0,2.0,615.0,541.0,0.0,402.0,189.0
1C,1553.0,4.0,62.0,66.0,0.0,14.0,8.0,0.0,0.0,2.0,0.0,18.0,15.0,0.0,14.0,13.0,3.0,682.0,552.0,0.0,56.0,44.0
1D,2033.0,1.0,101.0,75.0,0.0,12.0,7.0,0.0,0.0,0.0,1.0,12.0,9.0,0.0,20.0,6.0,3.0,785.0,697.0,0.0,185.0,119.0
2A,1841.0,1.0,69.0,50.0,1.0,7.0,9.0,0.0,0.0,1.0,0.0,52.0,49.0,0.0,5.0,0.0,1.0,291.0,234.0,0.0,672.0,399.0
2B,2278.0,1.0,93.0,74.0,0.0,16.0,16.0,0.0,0.0,1.0,1.0,22.0,23.0,0.0,22.0,21.0,1.0,386.0,376.0,1.0,831.0,393.0
3A,1242.0,2.0,66.0,40.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,5.0,3.0,2.0,250.0,215.0,0.0,440.0,181.0
3B,2350.0,3.0,97.0,97.0,0.0,26.0,15.0,0.0,0.0,1.0,0.0,43.0,26.0,0.0,39.0,29.0,10.0,797.0,719.0,1.0,314.0,133.0
4A,1025.0,1.0,51.0,43.0,0.0,7.0,13.0,0.0,0.0,1.0,0.0,25.0,10.0,1.0,11.0,16.0,0.0,341.0,292.0,1.0,144.0,68.0
4B,2639.0,4.0,101.0,104.0,0.0,26.0,11.0,0.0,3.0,3.0,0.0,59.0,52.0,3.0,85.0,42.0,4.0,994.0,888.0,0.0,173.0,87.0
5A,2014.0,0.0,110.0,80.0,0.0,8.0,10.0,0.0,1.0,1.0,0.0,20.0,19.0,0.0,18.0,12.0,3.0,790.0,663.0,0.0,174.0,105.0
5B,1791.0,2.0,86.0,64.0,0.0,11.0,5.0,0.0,1.0,1.0,1.0,29.0,33.0,0.0,9.0,5.0,3.0,538.0,423.0,0.0,379.0,201.0
5C,1479.0,1.0,91.0,77.0,0.0,11.0,9.0,0.0,1.0,0.0,0.0,18.0,10.0,0.0,9.0,7.0,0.0,631.0,557.0,0.0,32.0,25.0
5D,1503.0,2.0,59.0,51.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,86.0,49.0,0.0,8.0,4.0,0.0,303.0,277.0,0.0,440.0,204.0
6A,1904.0,0.0,89.0,78.0,0.0,13.0,4.0,0.0,2.0,0.0,0.0,28.0,11.0,0.0,17.0,19.0,0.0,658.0,549.0,0.0,275.0,161.0
6B,2324.0,1.0,105.0,80.0,0.0,13.0,12.0,0.0,1.0,1.0,0.0,36.0,24.0,0.0,14.0,8.0,3.0,807.0,670.0,0.0,357.0,192.0
6C,1984.0,1.0,120.0,82.0,0.0,11.0,14.0,0.0,3.0,0.0,0.0,26.0,20.0,0.0,14.0,11.0,2.0,741.0,614.0,0.0,203.0,122.0
6D,1146.0,1.0,57.0,68.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,27.0,14.0,0.0,16.0,10.0,1.0,398.0,327.0,0.0,147.0,64.0
7A,1843.0,2.0,87.0,62.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,27.0,24.0,2.0,662.0,572.0,0.0,215.0,136.0
7B,1985.0,0.0,87.0,74.0,0.0,14.0,17.0,0.0,1.0,0.0,0.0,13.0,15.0,0.0,16.0,12.0,4.0,815.0,742.0,0.0,117.0,58.0
7C,1868.0,3.0,63.0,69.0,0.0,20.0,9.0,0.0,0.0,2.0,1.0,25.0,7.0,0.0,34.0,23.0,2.0,821.0,701.0,0.0,52.0,36.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8A,1838.0,1.0,93.0,74.0,0.0,21.0,10.0,0.0,1.0,3.0,0.0,29.0,23.0,0.0,23.0,13.0,1.0,664.0,562.0,0.0,220.0,100.0
8B,1251.0,0.0,62.0,44.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,11.0,5.0,0.0,12.0,8.0,0.0,494.0,394.0,0.0,126.0,79.0
8C,2025.0,3.0,88.0,81.0,0.0,10.0,10.0,0.0,2.0,1.0,0.0,26.0,26.0,0.0,41.0,17.0,3.0,774.0,571.0,0.0,256.0,116.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,41941.0,34.0,1947.0,1607.0,1.0,303.0,224.0,0.0,20.0,18.0,4.0,672.0,470.0,4.0,472.0,317.0,50.0,14237.0,12136.0,3.0,6210.0,3212.0
