,RACE,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.13,56.39,0.0
1,OTHER,30.19,48.86,0.0
2,NATIVE AMERICAN,100.0,100.0,0.0
3,LATINO,29.23,41.33,0.0
4,ASIAN-PACIFIC,11.11,36.84,0.0
5,WHITE,49.72,55.5,0.0
6,BLACK,46.1,61.09,0.0
