RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,26.56,32.26,50.00,30.00
OTHER,16.67,0.00,0.00,14.29
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,66.67,0.00,0.00,25.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,40.00,37.50,0.00,38.46
BLACK,30.49,45.34,0.00,38.86
TOTAL,30.12,43.46,40.00,37.56
